time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-0.907973823788,-0.174361091023,16.4592892727,0.0296188406661,0.103445376733,0.0,-1.18038258517,-0.00593229584932,4.807269449,0.018925310218,0.112982744267,0.0,406.1483266252317,408.0493597566664,406.90342665349215,407.7393355212591
2.4600000000000017,-0.980703128763,-0.174181569309,16.7480202548,0.0313407313274,0.110036963647,0.0,-1.24451948527,0.0120432917246,4.81693721997,0.0432932026437,0.102746770169,0.0,433.1275859982024,432.27671512908745,430.14068719040216,432.19991104874646
2.520000000000002,-1.05818148293,-0.172665440834,17.0443261017,0.0334714998245,0.1160107938,0.0,-1.33872513777,0.038757245551,5.05871480927,0.0115693082328,0.0922926907636,0.0,502.9138807417952,502.1632704319041,503.22662414600984,500.9250905803894
2.580000000000002,-1.14037712234,-0.169812376909,17.3459092544,0.0340726943414,0.121438234993,0.0,-1.40159566353,0.0564022326229,4.99423564806,0.00672559530385,0.0865108611068,0.0,410.52730733336386,410.02145194260106,410.1369745566019,409.70635843643976
2.640000000000002,-1.22722297783,-0.165672444684,17.6500366738,0.0347276204479,0.12689770649,0.0,-1.4937722776,0.0816274504229,5.1425322436,0.0181982953186,0.0987066178263,0.0,476.75843088546804,477.6957202707466,477.20254039462804,478.07748385448264
2.700000000000002,-1.31922907909,-0.160136990277,17.959186674,0.0360719435818,0.132873497105,0.0,-1.57362802031,0.102990714014,5.16222840839,0.0297137295985,0.10131808068,0.0,440.2701576613771,440.49484239428756,438.1208287413934,439.0774063370258
2.760000000000002,-1.41669951801,-0.15314248525,18.2736529749,0.0375573765564,0.139291312381,0.0,-1.67598392187,0.130309492509,5.31905770196,0.0123260901786,0.116360477756,0.0,482.0139334113649,483.1584688786115,482.28492750156533,480.96971345786756
2.820000000000002,-1.52010428356,-0.144575908058,18.5949797561,0.0381734730852,0.146721098346,0.0,-1.77150327601,0.155289514412,5.39128375547,0.00579742495771,0.135653613984,0.0,457.32645630429784,458.8740324743159,459.19819186301874,458.6797908533102
2.880000000000002,-1.62891868421,-0.134622314461,18.9174316082,0.0385182970705,0.154474782628,0.0,-1.85632649567,0.17652413291,5.35706814158,0.00564615455833,0.11155379859,0.0,424.8539660413068,422.7980233919011,427.3206276537583,427.3076329945984
2.940000000000002,-1.74272900012,-0.123444215651,19.2363959247,0.0384498716618,0.161589617874,0.0,-1.93793925912,0.196101522631,5.2752769859,-0.0203430235091,0.129836868299,0.0,407.68029470960084,409.3247472892443,411.6051461896944,409.2982063297672
3.000000000000002,-1.86190787525,-0.111014681129,19.5525985719,0.0374279978836,0.169570523448,0.0,-2.03537720258,0.218113700737,5.26462667944,-0.0111173028223,0.138709109878,0.0,432.8119015053022,433.5748275647089,432.560398955286,433.3368234421287
3.0600000000000023,-1.98751598107,-0.0971869771724,19.8706723325,0.0365259883766,0.177937902032,0.0,-2.15231709409,0.24271029669,5.33719655245,-0.0243175572059,0.14090870826,0.0,459.65760526409355,459.84925219975236,460.8197420587558,459.775029966682
3.1200000000000023,-2.1202089345,-0.0819257393412,20.1925016052,0.0353653987463,0.186228007033,0.0,-2.27153078926,0.26585364528,5.38988746873,-0.0108962001865,0.132038936905,0.0,455.39968982841754,454.70669653821994,454.75315399725923,455.8271844084013
3.1800000000000024,-2.26000608037,-0.0653363773662,20.5163448224,0.0345731072187,0.193984016229,0.0,-2.38906428575,0.287046895486,5.40451418877,-0.0182758842458,0.123056554012,0.0,445.08594499542437,444.3653017537624,444.1227481731124,443.5170545465708
3.2400000000000024,-2.40760920496,-0.0473868138272,20.8441078416,0.0334331178822,0.201678846955,0.0,-2.53171489239,0.311122461662,5.51999792036,-0.0204883873565,0.136998860626,0.0,476.23530231634385,477.3143987026689,476.1040708079211,475.93480828125263
3.3000000000000025,-2.56323708843,-0.0281328057384,21.1753321619,0.0321831405588,0.209972415462,0.0,-2.65660189325,0.330556534338,5.52046301157,-0.021531087815,0.14057162036,0.0,442.9553775737676,443.26690506815766,441.8910782257601,441.80510794585666
3.3600000000000025,-2.72659107522,-0.00772441817224,21.5069109296,0.0313830296761,0.218607586749,0.0,-2.78927622503,0.349617647563,5.53172204703,-0.000596129435262,0.149885109992,0.0,446.37415410375286,447.1528366106736,445.87498668704956,447.5824668514724
3.4200000000000026,-2.89803714537,0.013810618963,21.8389732959,0.0314332685874,0.227876848696,0.0,-2.92638569238,0.36820217042,5.53657194237,0.00356046625858,0.162380988458,0.0,444.8847088842033,445.9292380278524,445.7637200870537,446.10331141312196
3.4800000000000026,-3.07824892778,0.0365095071005,22.1728313099,0.0316840429117,0.237042313413,0.0,-3.0815146117,0.388423643758,5.59124827809,0.00538996425146,0.114225186189,0.0,464.89242959465264,461.1223467624774,461.9165014774687,462.0607026106823
3.5400000000000027,-3.26894017995,0.0605558778885,22.5140178777,0.0325247707141,0.243452185806,0.0,-3.27538610649,0.413144697827,5.7801402926,0.0272676951904,0.0848864164841,0.0,504.8059806394766,502.6922524183071,503.72678595303006,505.3065530554696
